2242001	Caxito	-8.57848	13.66425	PPLA	AO	19	55000
2242584	Cangandala	-9.78333	16.43333	PPL	AO	12	52220
2242647	Canacassala	-8.16263	14.11663	PPLA3	AO	19	20913
2242885	Camabatela	-8.18812	15.37495	PPL	AO	05	21767
2242906	Calumbo	-9.14692	13.41936	PPLA2	AO	19	652270
2243092	Cage Mazumbo	-8.29968	14.34494	PPLA3	AO	19	16093
2243127	Cacuso	-9.42102	15.74668	PPL	AO	12	39302
2243173	Cacuaco	-8.7798	13.37478	PPLA2	AO	20	146867
2243271	Cabinda	-5.56198	12.19476	PPLA	AO	03	550000
2243421	Bula Atumba	-8.67417	14.797	PPLA2	AO	19	30537
2243458	Buco Zau	-4.76667	12.55	PPLA2	AO	03	40953
2243646	Belize	-4.65	12.76667	PPLA2	AO	03	24430
2243677	Barra do Dande	-8.47175	13.37011	PPL	AO	19	75000
2243866	Bailundo	-9.57499	15.99442	PPL	AO	12	70481
2591933	Gama	-8.5675	13.47639	PPL	AO	19	66202
2591949	Cazenga	-8.83796	13.28399	PPLA2	AO	20	394170
2591953	Golfe	-8.86639	13.26173	PPLA2	AO	20	655796
2591957	Camama	-8.93611	13.26518	PPLA2	AO	20	667094
2591976	Talatona	-8.91783	13.18562	PPLA3	AO	20	500000
3345492	Xangongo	-16.7444	14.97494	PPL	AO	07	35000
3345495	Alto Hama	-12.23333	15.55	PPL	AO	08	36661
3345517	Virei	-15.727	12.94961	PPLA2	AO	13	42607
3345668	Ucuma	-12.96121	15.05958	PPL	AO	08	21809
3345669	Ucu Seles	-11.41237	14.30663	PPL	AO	06	47421
3345790	Tombua	-15.80394	11.84485	PPL	AO	13	46573
3346015	Sumbe	-11.20605	13.84371	PPLA	AO	06	205832
3346497	Quipungo	-14.81909	14.53504	PPL	AO	09	23014
3346598	Quibala	-10.73366	14.97995	PPL	AO	06	27128
3346661	Porto Amboim	-10.73251	13.76844	PPL	AO	06	91605
3346821	Ondjiva	-17.06667	15.73333	PPLA	AO	07	121537
3346942	Nharea	-11.47512	16.96496	PPL	AO	02	18000
3347019	Mossamedes	-15.19611	12.15222	PPLA	AO	13	255000
3347111	Mungo	-11.83268	16.23613	PPL	AO	08	21662
3347353	Menongue	-14.6585	17.69099	PPLA	AO	CBG	251178
3347424	Matala	-14.73272	15.03479	PPL	AO	09	78000
3347615	Luquembo	-10.73912	17.71766	PPLA2	AO	12	69420
3347719	Luena	-11.78333	19.91667	PPLA	AO	14	273675
3347762	Lubango	-14.91717	13.4925	PPLA	AO	09	600751
3347853	Longonjo	-12.90795	15.24845	PPL	AO	08	92103
3347880	Londuimbali	-12.23712	15.31697	PPL	AO	08	17000
3347939	Lobito	-12.3644	13.53601	PPL	AO	01	393079
3348078	Cuito	-12.38333	16.93333	PPLA	AO	02	355423
3348094	Catchiungo	-12.56598	16.22589	PPL	AO	08	120677
3348297	Humbe	-16.6864	14.90317	PPLA2	AO	07	35985
3348313	Huambo	-12.77611	15.73917	PPLA	AO	08	595304
3348581	Ganda	-13.01592	14.63502	PPL	AO	01	65000
3348613	Gabela	-10.85147	14.37993	PPL	AO	06	116903
3348774	Ecunna	-12.67889	15.50556	PPL	AO	08	82541
3348896	Dombe Grande	-12.95167	13.1025	PPL	AO	01	25000
3349181	Cuemba	-12.15	18.08333	PPL	AO	02	19995
3349222	Cubal do Lumbo	-12.31261	14.1265	PPLA3	AO	01	18451
3349229	Cubal	-13.03865	14.2455	PPL	AO	01	90367
3349324	Conda	-11.10862	14.33621	PPL	AO	06	21260
3349515	Chitembo	-13.55	16.63333	PPL	AO	02	25000
3349723	Chinguar	-12.55708	16.33805	PPL	AO	02	26811
3349746	Chindumbo	-11.95	14.46667	PPL	AO	01	32013
3350123	Cela	-11.42173	15.12345	PPL	AO	06	90000
3350246	Catumbela	-12.43002	13.54677	PPL	AO	01	95034
3350372	Catabola	-12.15	17.28333	PPL	AO	02	28831
3350550	Capunda	-11.13333	14.46667	PPL	AO	06	21260
3350867	Camucuio	-14.11382	13.24061	PPLA2	AO	13	66112
3350917	Cambundi Catembo	-10.07531	17.55058	PPL	AO	12	17212
3351014	Camacupa	-12.01667	17.48333	PPL	AO	02	59000
3351023	Caluquembe	-13.86667	14.43333	PPL	AO	09	31000
3351064	Calulo	-10.00055	14.89519	PPL	AO	06	44000
3351307	Cahama	-16.28556	14.30962	PPL	AO	07	70061
3351500	Caala	-12.8525	15.56056	PPL	AO	08	130000
3351599	Bocoio	-12.47017	14.13688	PPL	AO	01	164685
3351663	Benguela	-12.57674	13.40268	PPLA	AO	01	555124
3351764	Balombo	-12.35426	14.77232	PPL	AO	01	108965
3351786	Baia Farta	-12.60417	13.19667	PPL	AO	01	107841
3351884	Andulo	-11.48676	16.69663	PPL	AO	02	50000
7745410	Cambundi	-7.46856	17.03769	PPL	AO	12	17212
7758790	Kikolo	-8.7815	13.33384	PPLA3	AO	20	728205
7768322	Cafunfo	-8.7672	17.99572	PPL	AO	17	90000
7855993	Santa Clara	-10.19156	15.43408	PPL	AO	06	29000
7860624	Quissecula	-11.39223	15.09201	PPL	AO	06	90000
7900710	Cambundi	-10.89481	17.76402	PPL	AO	12	17212
8307074	Mulenvos	-8.86695	13.3344	PPLA2	AO	20	882014
10402606	Kilamba	-8.84861	13.275	PPLA2	AO	20	237528
10627325	Ingombota	-8.81806	13.22889	PPLA3	AO	20	144911
11592397	Nova Vida	-8.90552	13.22213	PPLA3	AO	20	464985
11592398	Zango	-9.01212	13.38437	PPL	AO	20	198538
12170526	Vila Flor	-8.98007	13.30781	PPLA3	AO	20	256066
13546341	Rangel	-8.82644	13.26285	PPLA2	AO	20	190569
13546342	Samba	-8.88001	13.19617	PPLA3	AO	20	364986
13546343	Sambizanga	-8.78883	13.27506	PPLA2	AO	20	177808
13607978	Navegantes	-12.58997	13.39123	PPLA2	AO	01	240075
13608165	Kima Kieza	-8.83411	13.29517	PPLA3	AO	20	428855
13631347	Panguila	-8.69335	13.44914	PPLA2	AO	19	158068
13631350	Ramiros	-9.06259	13.0456	PPLA3	AO	20	323576
13631351	Hoji ya Henda	-8.80523	13.2897	PPLA2	AO	20	642050
3427213	Zarate	-34.09584	-59.02423	PPLA2	AR	01	99061
3427327	Colonia Wanda	-25.97337	-54.56304	PPL	AR	14	15529
3427387	Villa Ortuzar	-34.57973	-58.46829	PPLX	AR	07	22500
3427388	Villa Ocampo	-28.48726	-59.35421	PPL	AR	21	19101
3427408	Villa Lugano	-34.67907	-58.47263	PPLX	AR	07	114000
3427428	Villaguay	-31.86767	-59.02701	PPLA2	AR	08	32027
3427431	Villa Gesell	-37.26394	-56.97304	PPL	AR	01	23257
3427453	Villa de Mayo	-34.5108	-58.68059	PPL	AR	01	43405
3427474	Valentin Alsina	-34.67137	-58.40904	PPL	AR	01	41155
3427626	Tristan Suarez	-34.88982	-58.56761	PPL	AR	01	27746
3427687	Tortuguitas	-34.47513	-58.75367	PPL	AR	01	41390
3427761	Tigre	-34.42603	-58.57962	PPL	AR	01	31106
3427833	Tandil	-37.3287	-59.1369	PPLA2	AR	01	115877
3428050	Sarandi	-34.68161	-58.34639	PPL	AR	01	60752
